Qmethod,channelnum,period,deadline,capacity,throughput,utilisation,Queueing Delay,deadlineMissRatio,DMR1,DMR2,DMR3,DMR4,DMR5,DMR6,DMR7,DMR8,DMR9,DMR10,DMR11,DMR12,DMR13,DMR14,DMR15,DMR16,DMR17,DMR18,DMR19,DMR20,DMR21,DMR22,DMR23,DMR24,DMR25,DMR26,DMR27,DMR28,DMR29,DMR30
FCFS,2,5000,1000,2,0.00180593,0.224908,10826,0.0110701,0,0,0.0813194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,3,5000,1000,4,0.00260167,0.324375,19063,0.0551782,0.010618,0,0.11819,0.0944586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,4,5000,1000,2,0.00299533,0.373583,28381,0.0535068,0.00010618,0.0340274,0.0845852,0.082653,0.0904777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,5,5000,1000,4,0.00377753,0.471358,46300,0.118625,0.0161898,0.117428,0.103693,0.0720251,0.108218,0.229237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,6,5000,1000,3,0.00435913,0.544058,63210,0.158758,0.0634996,0.186317,0.125655,0.145802,0.0993668,0.1517,0.354661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,7,5000,1000,1,0.00456087,0.569275,80279,0.158866,0.0964515,0.154017,0.155794,0.15054,0.113548,0.105311,0.26571,0.136113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,8,5000,1000,2,0.0049328,0.615767,99779,0.179314,0.068377,0.201841,0.161121,0.202073,0.0563882,0.23892,0.274561,0.256894,0.165793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,9,5000,1000,2,0.00532173,0.664383,124983,0.232165,0.154082,0.282361,0.244772,0.325885,0.243409,0.359022,0.333719,0.219431,0.194201,0.204282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,10,5000,1000,3,0.00589107,0.73555,173611,0.344545,0.280415,0.374175,0.266189,0.329015,0.231812,0.325268,0.469983,0.282488,0.222825,0.331237,0.51198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,11,5000,1000,4,0.00662607,0.827425,259268,0.553277,0.383553,0.551144,0.519295,0.588346,0.462666,0.462414,0.52565,0.490327,0.489729,0.437716,0.456498,0.864301,0,0,0,0,0,0,0,0,0,0,0,0,0
FCFS,12,5000,1000,3,0.00715587,0.89365,450094,0.873145,0.869957,0.89127,0.794929,0.878867,0.830578,0.912303,0.893945,0.89241,0.812064,0.774909,0.859515,0.968369,0.952288,0,0,0,0,0,0,0,0,0,0,0,0
